station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
FAGG,2026-06-25 20:00,59.00,57.20,93.74,320.00,5.00,0.00,30.24,M,6.21,M,FEW,SCT,OVC,M,5200.00,6500.00,8500.00,M,-RA,M,M,M,M,M,M,59.00,FAGG 252000Z AUTO 32005KT 9999 -RA FEW052/// SCT065/// OVC085/// 15/14 Q1024,M
FAGG,2026-06-25 20:09,59.00,55.40,87.84,10.00,7.00,0.00,30.21,M,5.59,M,FEW,BKN,OVC,M,2900.00,6400.00,7800.00,M,RA,M,M,M,M,M,M,59.00,FAGG 252009Z AUTO 01007KT 9000 RA FEW029/// BKN064/// OVC078/// 15/13 Q1023,M
FAGG,2026-06-25 20:25,60.80,57.20,87.93,50.00,8.00,0.00,30.21,M,6.21,M,SCT,BKN,BKN,M,3200.00,6400.00,10000.00,M,-RA,M,M,M,M,M,M,60.80,FAGG 252025Z AUTO 05008KT 9999 -RA SCT032/// BKN064/// BKN100/// 16/14 Q1023 RERA,M
FAGG,2026-06-25 20:59,64.40,55.40,72.58,20.00,9.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,11000.00,13000.00,M,M,M,M,M,M,M,M,M,64.40,FAGG 252059Z AUTO 02009KT 340V050 9999 FEW110/// SCT130/// 18/13 Q1022,M
FAGG,2026-06-25 21:00,64.40,55.40,72.58,20.00,9.00,0.00,30.18,M,6.21,M,FEW,SCT,M,M,11000.00,13000.00,M,M,M,M,M,M,M,M,M,64.40,FAGG 252100Z AUTO 02009KT 340V050 9999 FEW110/// SCT130/// 18/13 Q1022,M
FAGG,2026-06-25 22:00,62.60,55.40,77.31,240.00,8.00,0.00,30.24,M,6.21,M,SCT,SCT,M,M,11000.00,14000.00,M,M,M,M,M,M,M,M,M,62.60,FAGG 252200Z AUTO 24008KT 210V280 9999 SCT110/// SCT140/// 17/13 Q1024,M
FAGG,2026-06-25 22:51,62.60,57.20,82.51,350.00,10.00,0.00,30.24,M,6.21,M,FEW,SCT,BKN,M,4300.00,5400.00,9900.00,M,-RA VCTS,M,M,M,M,M,M,62.60,FAGG 252251Z AUTO 35010KT 9999 -RA VCTS FEW043/// SCT054/// BKN099/// 17/14 Q1024,M
FAGG,2026-06-25 22:57,62.60,57.20,82.51,50.00,16.00,0.00,30.18,M,6.21,M,FEW,SCT,BKN,M,3400.00,7000.00,10000.00,M,-RA VCTS,M,M,M,M,M,M,62.60,FAGG 252257Z AUTO 05016KT 9999 -RA VCTS FEW034/// SCT070/// BKN100/// 17/14 Q1022,M
FAGG,2026-06-25 23:00,62.60,57.20,82.51,50.00,16.00,0.00,30.18,M,6.21,M,FEW,SCT,BKN,M,3400.00,7000.00,10000.00,M,-RA VCTS,M,M,M,M,M,M,62.60,FAGG 252300Z AUTO 05016KT 9999 -RA VCTS FEW034/// SCT070/// BKN100/// 17/14 Q1022,M
FAGG,2026-06-25 23:01,62.60,57.20,82.51,40.00,16.00,0.00,30.21,M,6.21,M,FEW,SCT,BKN,M,2900.00,7000.00,10000.00,M,-RA,M,M,M,M,M,M,62.60,FAGG 252301Z AUTO 04016KT 350V060 9999 -RA FEW029/// SCT070/// BKN100/// 17/14 Q1023,M
FAGG,2026-06-25 23:08,62.60,57.20,82.51,20.00,12.00,0.00,30.21,M,6.21,M,FEW,SCT,BKN,M,2900.00,4500.00,10000.00,M,-RA,M,M,M,M,M,M,62.60,FAGG 252308Z AUTO 02012KT 350V060 9999 -RA FEW029/// SCT045/// BKN100/// 17/14 Q1023,M
FAGG,2026-06-26 00:00,64.40,55.40,72.58,10.00,6.00,0.00,30.21,M,6.21,M,BKN,M,M,M,9500.00,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 260000Z AUTO 01006KT 9999 BKN095/// 18/13 Q1023,M
FAGG,2026-06-26 01:00,62.60,55.40,77.31,190.00,5.00,0.00,30.21,M,6.21,M,SCT,BKN,M,M,8000.00,12000.00,M,M,M,M,M,M,M,M,M,62.60,FAGG 260100Z AUTO 19005KT 160V220 9999 SCT080/// BKN120/// 17/13 Q1023,M
FAGG,2026-06-26 02:00,60.80,55.40,82.38,140.00,5.00,0.00,30.18,M,6.21,M,SCT,M,M,M,11000.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 260200Z AUTO 14005KT 9999 SCT110/// 16/13 Q1022,M
FAGG,2026-06-26 03:00,60.80,57.20,87.93,250.00,5.00,0.00,30.21,M,6.21,M,FEW,M,M,M,4900.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 260300Z 25005KT 9999 FEW049 16/14 Q1023,M
FAGG,2026-06-26 04:00,59.00,57.20,93.74,320.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 260400Z 32004KT CAVOK 15/14 Q1023,M
FAGG,2026-06-26 05:00,57.20,55.40,93.70,270.00,5.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 260500Z 27005KT CAVOK 14/13 Q1023,M
FAGG,2026-06-26 06:00,59.00,55.40,87.84,330.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 260600Z 33003KT CAVOK 15/13 Q1023,M
FAGG,2026-06-26 07:00,59.00,55.40,87.84,340.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 260700Z 34003KT CAVOK 15/13 Q1023,M
FAGG,2026-06-26 07:17,62.60,57.20,82.51,170.00,3.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 260717Z 17003KT 140V200 CAVOK 17/14 Q1023,M
FAGG,2026-06-26 07:44,64.40,59.00,82.63,220.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 260744Z 22004KT 200V340 CAVOK 18/15 Q1023,M
FAGG,2026-06-26 08:00,64.40,59.00,82.63,M,2.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 260800Z VRB02KT CAVOK 18/15 Q1023,M
FAGG,2026-06-26 09:00,64.40,60.80,88.10,60.00,4.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 260900Z 06004KT 030V120 CAVOK 18/16 Q1023,M
FAGG,2026-06-26 09:08,68.00,59.00,72.95,40.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 260908Z 04005KT CAVOK 20/15 Q1022,M
FAGG,2026-06-26 09:52,69.80,60.80,73.13,170.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 260952Z 17004KT CAVOK 21/16 Q1022,M
FAGG,2026-06-26 10:00,69.80,60.80,73.13,170.00,4.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 261000Z 17004KT CAVOK 21/16 Q1022,M
FAGG,2026-06-26 10:09,73.40,60.80,64.74,200.00,3.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 261009Z 20003KT 170V230 CAVOK 23/16 Q1022,M
FAGG,2026-06-26 11:00,71.60,62.60,73.30,160.00,4.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 261100Z 16004KT 090V220 CAVOK 22/17 Q1021,M
FAGG,2026-06-26 12:00,68.00,60.80,77.77,160.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 261200Z 16006KT CAVOK 20/16 Q1020,M
FAGG,2026-06-26 13:00,68.00,60.80,77.77,70.00,4.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 261300Z 07004KT CAVOK 20/16 Q1019,M
FAGG,2026-06-26 14:00,66.20,60.80,82.76,190.00,6.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 261400Z 19006KT CAVOK 19/16 Q1019,M
FAGG,2026-06-26 15:00,62.60,59.00,88.01,220.00,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 261500Z 22003KT CAVOK 17/15 Q1020,M
FAGG,2026-06-26 16:00,60.80,59.00,93.79,M,3.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 261600Z VRB03KT CAVOK 16/15 Q1020,M
FAGG,2026-06-26 17:00,60.80,59.00,93.79,200.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 261700Z 20004KT 160V220 CAVOK 16/15 Q1020,M
FAGG,2026-06-26 18:00,60.80,59.00,93.79,300.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 261800Z 30005KT CAVOK 16/15 Q1021,M
FAGG,2026-06-26 19:00,60.80,59.00,93.79,320.00,3.00,0.00,30.12,M,6.21,M,FEW,SCT,BKN,M,7500.00,8900.00,12000.00,M,M,M,M,M,M,M,M,60.80,FAGG 261900Z AUTO 32003KT 250V360 9999 FEW075/// SCT089/// BKN120/// 16/15 Q1020,M
FAGG,2026-06-26 20:00,59.00,59.00,100.00,310.00,4.00,0.00,30.12,M,6.21,M,SCT,SCT,M,M,12000.00,14000.00,M,M,M,M,M,M,M,M,M,59.00,FAGG 262000Z AUTO 31004KT 260V010 9999 SCT120/// SCT140/// 15/15 Q1020,M
FAGG,2026-06-26 21:00,60.80,59.00,93.79,320.00,4.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,10000.00,12000.00,M,M,M,M,M,M,M,M,M,60.80,FAGG 262100Z AUTO 32004KT 9999 FEW100/// SCT120/// 16/15 Q1020,M
FAGG,2026-06-26 22:00,60.80,57.20,87.93,M,2.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,17000.00,21000.00,M,M,M,M,M,M,M,M,M,60.80,FAGG 262200Z AUTO VRB02KT 9999 FEW170/// SCT210/// 16/14 Q1019,M
FAGG,2026-06-26 23:00,60.80,55.40,82.38,350.00,4.00,0.00,30.09,M,6.21,M,SCT,SCT,M,M,18000.00,21000.00,M,M,M,M,M,M,M,M,M,60.80,FAGG 262300Z AUTO 35004KT 9999 SCT180/// SCT210/// 16/13 Q1019,M
FAGG,2026-06-26 23:42,64.40,55.40,72.58,360.00,3.00,0.00,30.06,M,6.21,M,SCT,M,M,M,17000.00,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 262342Z AUTO 36003KT 300V030 9999 SCT170/// 18/13 Q1018,M
FAGG,2026-06-27 00:00,62.60,55.40,77.31,360.00,5.00,0.00,30.06,M,6.21,M,SCT,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 270000Z AUTO 36005KT 9999 SCT190/// 17/13 Q1018,M
FAGG,2026-06-27 01:00,64.40,53.60,67.97,10.00,3.00,0.00,30.03,M,6.21,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 270100Z AUTO 01003KT 330V100 9999 SCT180/// 18/12 Q1017,M
FAGG,2026-06-27 01:25,68.00,53.60,60.00,190.00,5.00,0.00,30.03,M,6.21,M,SCT,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 270125Z AUTO 19005KT 160V300 9999 SCT190/// 20/12 Q1017,M
FAGG,2026-06-27 01:31,71.60,51.80,49.67,M,3.00,0.00,30.03,M,6.21,M,SCT,M,M,M,19000.00,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 270131Z AUTO VRB03KT 9999 SCT190/// 22/11 Q1017,M
FAGG,2026-06-27 02:00,69.80,51.80,52.81,M,3.00,0.00,30.00,M,6.21,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,69.80,FAGG 270200Z AUTO VRB03KT 9999 SCT180/// 21/11 Q1016,M
FAGG,2026-06-27 02:01,73.40,50.00,43.73,M,3.00,0.00,30.00,M,6.21,M,SCT,M,M,M,18000.00,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 270201Z AUTO VRB03KT 9999 SCT180/// 23/10 Q1016,M
FAGG,2026-06-27 03:00,75.20,50.00,41.18,350.00,9.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,FAGG 270300Z 35009KT 320V020 CAVOK 24/10 Q1016,M
FAGG,2026-06-27 04:00,66.20,53.60,63.85,220.00,9.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 270400Z 22009KT 180V290 CAVOK 19/12 Q1016,M
FAGG,2026-06-27 05:00,60.80,55.40,82.38,10.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 270500Z 01003KT 310V030 CAVOK 16/13 Q1016,M
FAGG,2026-06-27 05:23,66.20,53.60,63.85,340.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 270523Z 34005KT CAVOK 19/12 Q1016,M
FAGG,2026-06-27 06:00,66.20,53.60,63.85,250.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 270600Z 25006KT CAVOK 19/12 Q1016,M
FAGG,2026-06-27 06:38,68.00,51.80,56.16,330.00,5.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 270638Z 33005KT 270V360 CAVOK 20/11 Q1016,M
FAGG,2026-06-27 07:00,66.20,53.60,63.85,360.00,6.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 270700Z 36006KT CAVOK 19/12 Q1016,M
FAGG,2026-06-27 07:01,71.60,50.00,46.47,360.00,9.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 270701Z 36009KT CAVOK 22/10 Q1016,M
FAGG,2026-06-27 07:40,73.40,53.60,49.95,240.00,10.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,FAGG 270740Z 24010KT 200V290 CAVOK 23/12 Q1017,M
FAGG,2026-06-27 08:00,66.20,55.40,68.18,220.00,8.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 270800Z 22008KT CAVOK 19/13 Q1017,M
FAGG,2026-06-27 09:00,64.40,59.00,82.63,210.00,5.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,FAGG 270900Z 21005KT 170V230 CAVOK 18/15 Q1017,M
FAGG,2026-06-27 09:19,68.00,59.00,72.95,M,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,FAGG 270919Z VRB02KT CAVOK 20/15 Q1017,M
FAGG,2026-06-27 09:40,71.60,59.00,64.52,M,2.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 270940Z VRB02KT CAVOK 22/15 Q1017,M
FAGG,2026-06-27 10:00,71.60,59.00,64.52,260.00,3.00,0.00,30.00,M,6.21,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,FAGG 271000Z 26003KT 230V320 CAVOK 22/15 Q1016,M
FAGG,2026-06-27 11:00,66.20,60.80,82.76,150.00,6.00,0.00,30.00,M,6.21,M,FEW,M,M,M,600.00,M,M,M,M,M,M,M,M,M,M,66.20,FAGG 271100Z 15006KT 9999 FEW006 19/16 Q1016,M
FAGG,2026-06-27 11:39,62.60,59.00,88.01,180.00,9.00,0.00,29.97,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 271139Z 18009KT 9999 BKN003 17/15 Q1015,M
FAGG,2026-06-27 12:00,60.80,59.00,93.79,190.00,7.00,0.00,29.97,M,4.35,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 271200Z 19007KT 7000 BKN003 16/15 Q1015,M
FAGG,2026-06-27 13:00,60.80,59.00,93.79,150.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 271300Z 15004KT 120V180 9999 BKN003 16/15 Q1015,M
FAGG,2026-06-27 13:14,62.60,60.80,93.84,150.00,4.00,0.00,29.97,M,6.21,M,BKN,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 271314Z 15004KT 110V200 9999 BKN005 17/16 Q1015,M
FAGG,2026-06-27 13:41,62.60,59.00,88.01,190.00,5.00,0.00,29.97,M,6.21,M,SCT,M,M,M,700.00,M,M,M,M,M,M,M,M,M,M,62.60,FAGG 271341Z 19005KT 9999 SCT007 17/15 Q1015,M
FAGG,2026-06-27 14:00,60.80,57.20,87.93,180.00,4.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,300.00,900.00,M,M,M,M,M,M,M,M,M,60.80,FAGG 271400Z 18004KT 150V210 9999 FEW003 SCT009 16/14 Q1015,M
FAGG,2026-06-27 14:21,60.80,59.00,93.79,140.00,2.00,0.00,29.97,M,6.21,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 271421Z 14002KT 9999 BKN008 16/15 Q1015,M
FAGG,2026-06-27 15:00,60.80,59.00,93.79,160.00,5.00,0.00,29.94,M,4.97,M,BKN,M,M,M,800.00,M,M,M,M,M,M,M,M,M,M,60.80,FAGG 271500Z 16005KT 8000 BKN008 16/15 Q1014,M
FAGG,2026-06-27 15:38,59.00,59.00,100.00,120.00,3.00,0.00,29.94,M,2.61,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 271538Z 12003KT 090V150 4200 BR OVC005 15/15 Q1014,M
FAGG,2026-06-27 16:00,59.00,59.00,100.00,120.00,4.00,0.00,29.94,M,2.86,M,OVC,M,M,M,500.00,M,M,M,BR,M,M,M,M,M,M,59.00,FAGG 271600Z 12004KT 4600 BR OVC005 15/15 Q1014,M
FAGG,2026-06-27 16:20,59.00,59.00,100.00,110.00,4.00,0.00,29.94,M,3.73,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 271620Z 11004KT 6000 OVC004 15/15 Q1014,M
FAGG,2026-06-27 16:53,59.00,59.00,100.00,180.00,5.00,0.00,29.97,M,3.73,M,OVC,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 271653Z 18005KT 6000 OVC002 15/15 Q1015,M
FAGG,2026-06-27 17:00,59.00,59.00,100.00,180.00,4.00,0.00,29.97,M,3.73,M,OVC,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 271700Z 18004KT 6000 OVC002 15/15 Q1015,M
FAGG,2026-06-27 18:00,59.00,57.20,93.74,M,2.00,0.00,29.97,M,3.73,M,OVC,M,M,M,200.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 271800Z VRB02KT 6000 OVC002 15/14 Q1015,M
FAGG,2026-06-27 19:00,59.00,57.20,93.74,100.00,3.00,0.00,29.94,M,4.97,M,BKN,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 271900Z AUTO 10003KT 070V130 8000 BKN004/// 15/14 Q1014,M
FAGG,2026-06-27 19:21,59.00,57.20,93.74,130.00,3.00,0.00,29.94,M,4.97,M,BKN,BKN,M,M,400.00,600.00,M,M,M,M,M,M,M,M,M,59.00,FAGG 271921Z AUTO 13003KT 090V260 8000 BKN004/// BKN006/// 15/14 Q1014,M
FAGG,2026-06-27 20:00,59.00,57.20,93.74,80.00,4.00,0.00,29.94,M,4.97,M,BKN,M,M,M,500.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 272000Z AUTO 08004KT 8000 BKN005/// 15/14 Q1014,M
FAGG,2026-06-27 20:24,59.00,57.20,93.74,70.00,4.00,0.00,29.91,M,5.59,M,BKN,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,59.00,FAGG 272024Z AUTO 07004KT 9000 BKN004/// 15/14 Q1013,M
FAGG,2026-06-27 21:00,57.20,57.20,100.00,80.00,5.00,0.00,29.91,M,4.35,M,OVC,M,M,M,400.00,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 272100Z AUTO 08005KT 7000 OVC004/// 14/14 Q1013,M
FAGG,2026-06-27 22:00,57.20,57.20,100.00,M,2.00,0.00,29.91,M,3.73,M,BKN,M,M,M,300.00,M,M,M,M,M,M,M,M,M,M,57.20,FAGG 272200Z AUTO VRB02KT 6000 BKN003/// 14/14 Q1013,M
FAGG,2026-06-27 22:58,57.20,57.20,100.00,M,2.00,0.00,29.88,M,2.80,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272258Z AUTO VRB02KT 4500 BR BKN002/// 14/14 Q1012,M
FAGG,2026-06-27 23:00,57.20,57.20,100.00,M,2.00,0.00,29.88,M,2.80,M,BKN,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272300Z AUTO VRB02KT 4500 BR BKN002/// 14/14 Q1012,M
FAGG,2026-06-27 23:07,57.20,57.20,100.00,350.00,3.00,0.00,29.88,M,1.68,M,OVC,M,M,M,200.00,M,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272307Z AUTO 35003KT 300V020 2700 BR OVC002/// 14/14 Q1012,M
FAGG,2026-06-27 23:11,57.20,57.20,100.00,M,2.00,0.00,29.88,M,1.80,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272311Z AUTO VRB02KT 2900 BR OVC001/// 14/14 Q1012,M
FAGG,2026-06-27 23:24,57.20,57.20,100.00,M,2.00,0.00,29.88,M,0.87,M,OVC,M,M,M,100.00,M,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272324Z AUTO VRB02KT 1400 1000 R29/1500U BR OVC001/// 14/14 Q1012,M
FAGG,2026-06-27 23:26,57.20,57.20,100.00,M,2.00,0.00,29.88,M,0.81,M,BKN,OVC,M,M,100.00,400.00,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272326Z AUTO VRB02KT 1300 1000 R29/1500D BR BKN001/// OVC004/// 14/14 Q1012,M
FAGG,2026-06-27 23:32,57.20,57.20,100.00,M,2.00,0.00,29.85,M,0.68,M,BKN,OVC,M,M,100.00,400.00,M,M,BR,M,M,M,M,M,M,57.20,FAGG 272332Z AUTO VRB02KT 1100 0700 R29/0700D BR BKN001/// OVC004/// 14/14 Q1011,M
FAGG,2026-06-27 23:40,57.20,57.20,100.00,M,2.00,0.00,29.85,M,0.43,M,BKN,OVC,M,M,100.00,400.00,M,M,FG,M,M,M,M,M,M,57.20,FAGG 272340Z AUTO VRB02KT 0700 0650 R29/0800N FG BKN001/// OVC004/// 14/14 Q1011,M
FAGG,2026-06-27 23:42,57.20,57.20,100.00,M,2.00,0.00,29.85,M,0.47,M,BKN,OVC,M,M,100.00,400.00,M,M,FG,M,M,M,M,M,M,57.20,FAGG 272342Z AUTO VRB02KT 0750 0650 R29/0750N FG BKN001/// OVC004/// 14/14 Q1011,M
FAGG,2026-06-27 23:58,55.40,55.40,100.00,340.00,3.00,0.00,29.88,M,0.62,M,SCT,OVC,M,M,100.00,300.00,M,M,BR,M,M,M,M,M,M,55.40,FAGG 272358Z AUTO 34003KT 290V360 1000 0700 R29/0700D BR SCT001/// OVC003/// 13/13 Q1012,M
FAGG,2026-06-28 00:00,55.40,55.40,100.00,340.00,3.00,0.00,29.88,M,0.62,M,SCT,OVC,M,M,100.00,300.00,M,M,BR,M,M,M,M,M,M,55.40,FAGG 280000Z AUTO 34003KT 290V360 1000 0700 R29/0700D BR SCT001/// OVC003/// 13/13 Q1012,M
FAGG,2026-06-28 00:03,55.40,55.40,100.00,340.00,3.00,0.00,29.88,M,0.62,M,SCT,OVC,M,M,100.00,300.00,M,M,BR,M,M,M,M,M,M,55.40,FAGG 280003Z AUTO 34003KT 1000 0550 R29/0400D BR SCT001/// OVC003/// 13/13 Q1012,M
FAGG,2026-06-28 00:15,55.40,55.40,100.00,20.00,3.00,0.00,29.85,M,0.40,M,SCT,OVC,M,M,100.00,300.00,M,M,FG,M,M,M,M,M,M,55.40,FAGG 280015Z AUTO 02003KT 310V050 0650 0450 R29/0450D FG SCT001/// OVC003/// 13/13 Q1011,M
FAGG,2026-06-28 00:27,55.40,55.40,100.00,M,2.00,0.00,29.85,M,0.31,M,VV ,M,M,M,100.00,M,M,M,-RA FG,M,M,M,M,M,M,55.40,FAGG 280027Z AUTO VRB02KT 0500 0300 R29/0325N -RA FG VV001 13/13 Q1011,M
FAGG,2026-06-28 00:49,53.60,53.60,100.00,70.00,2.00,0.00,29.85,M,0.28,M,FEW,BKN,M,M,100.00,300.00,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280049Z AUTO 07002KT 0450 0250 R29/0300N -RA FG FEW001/// BKN003/// 12/12 Q1011,M
FAGG,2026-06-28 00:50,53.60,53.60,100.00,70.00,3.00,0.00,29.85,M,0.28,M,VV ,M,M,M,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280050Z AUTO 07003KT 0450 0250 R29/0325N -RA FG VV001 12/12 Q1011,M
FAGG,2026-06-28 00:59,53.60,53.60,100.00,80.00,3.00,0.00,29.85,M,0.28,M,VV ,M,M,M,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280059Z AUTO 08003KT 0450 0300 R29/0275N -RA FG VV001 12/12 Q1011,M
FAGG,2026-06-28 01:00,53.60,53.60,100.00,80.00,3.00,0.00,29.85,M,0.28,M,VV ,M,M,M,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280100Z AUTO 08003KT 0450 0300 R29/0275N -RA FG VV001 12/12 Q1011,M
FAGG,2026-06-28 01:37,53.60,53.60,100.00,10.00,3.00,0.00,29.85,M,0.28,M,VV ,M,M,M,100.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280137Z AUTO 01003KT 0450 0300 R29/0350N -RA FG VV001 12/12 Q1011,M
FAGG,2026-06-28 01:53,53.60,53.60,100.00,20.00,4.00,0.00,29.85,M,0.50,M,BKN,M,M,M,200.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280153Z AUTO 02004KT 0800 0550 R29/0900U -RA FG BKN002/// 12/12 Q1011,M
FAGG,2026-06-28 02:00,53.60,53.60,100.00,10.00,4.00,0.00,29.85,M,0.56,M,BKN,M,M,M,200.00,M,M,M,-RA FG,M,M,M,M,M,M,53.60,FAGG 280200Z AUTO 01004KT 0900 0500 R29/1100U -RA FG BKN002/// 12/12 Q1011,M
